country,metric,unit,date,value,year_month,metric_std
알바니아,수입금액,천불,2025-01-01,866,2025-01,import_value
알바니아,무역수지,천불,2025-01-01,14045,2025-01,trade_balance
알바니아,수출금액,천불,2025-02-01,22216,2025-02,export_value
알바니아,수입금액,천불,2025-02-01,583,2025-02,import_value
알바니아,무역수지,천불,2025-02-01,21633,2025-02,trade_balance
알바니아,수출금액,천불,2025-03-01,21354,2025-03,export_value
알바니아,수입금액,천불,2025-03-01,518,2025-03,import_value
알바니아,무역수지,천불,2025-03-01,20836,2025-03,trade_balance
알바니아,수출금액,천불,2025-04-01,31176,2025-04,export_value
알바니아,수입금액,천불,2025-04-01,1008,2025-04,import_value
알바니아,무역수지,천불,2025-04-01,30169,2025-04,trade_balance
알바니아,수출금액,천불,2025-05-01,31868,2025-05,export_value
알바니아,수입금액,천불,2025-05-01,337,2025-05,import_value
알바니아,무역수지,천불,2025-05-01,31531,2025-05,trade_balance
알바니아,수출금액,천불,2025-06-01,27452,2025-06,export_value
알바니아,수입금액,천불,2025-06-01,497,2025-06,import_value
알바니아,무역수지,천불,2025-06-01,26955,2025-06,trade_balance
알바니아,수출금액,천불,2025-07-01,31835,2025-07,export_value
알바니아,수입금액,천불,2025-07-01,1242,2025-07,import_value
알바니아,무역수지,천불,2025-07-01,30593,2025-07,trade_balance
알바니아,수출금액,천불,2025-08-01,31412,2025-08,export_value
알바니아,수입금액,천불,2025-08-01,654,2025-08,import_value
알바니아,무역수지,천불,2025-08-01,30758,2025-08,trade_balance
알바니아,수출금액,천불,2025-09-01,37433,2025-09,export_value
알바니아,수입금액,천불,2025-09-01,670,2025-09,import_value
알바니아,무역수지,천불,2025-09-01,36763,2025-09,trade_balance
알바니아,수출금액,천불,2025-10-01,38479,2025-10,export_value
알바니아,수입금액,천불,2025-10-01,858,2025-10,import_value
알바니아,무역수지,천불,2025-10-01,37621,2025-10,trade_balance
알바니아,수출금액,천불,2025-11-01,34452,2025-11,export_value
알바니아,수입금액,천불,2025-11-01,800,2025-11,import_value
알바니아,무역수지,천불,2025-11-01,33652,2025-11,trade_balance
알바니아,수출금액,천불,2025-12-01,34950,2025-12,export_value
알바니아,수입금액,천불,2025-12-01,769,2025-12,import_value
알바니아,무역수지,천불,2025-12-01,34181,2025-12,trade_balance
알바니아,수출금액,천불,2026-01-01,34061,2026-01,export_value
알바니아,수입금액,천불,2026-01-01,740,2026-01,import_value
알바니아,무역수지,천불,2026-01-01,33321,2026-01,trade_balance
알바니아,수출금액,천불,2026-02-01,32810,2026-02,export_value
알바니아,수입금액,천불,2026-02-01,551,2026-02,import_value
알바니아,무역수지,천불,2026-02-01,32260,2026-02,trade_balance
알바니아,수출금액,천불,2026-03-01,40882,2026-03,export_value
알바니아,수입금액,천불,2026-03-01,1002,2026-03,import_value
알바니아,무역수지,천불,2026-03-01,39880,2026-03,trade_balance
알바니아,수출금액,천불,2026-04-01,43476,2026-04,export_value
알바니아,수입금액,천불,2026-04-01,529,2026-04,import_value
알바니아,무역수지,천불,2026-04-01,42948,2026-04,trade_balance
알바니아,수출금액,천불,2026-05-01,34672,2026-05,export_value
알바니아,수입금액,천불,2026-05-01,716,2026-05,import_value
알바니아,무역수지,천불,2026-05-01,33955,2026-05,trade_balance
알바니아,수출금액,천불,2026-06-01,37691,2026-06,export_value
알바니아,수입금액,천불,2026-06-01,557,2026-06,import_value
알바니아,무역수지,천불,2026-06-01,37134,2026-06,trade_balance
알바니아,수출금액,천불,2026-07-01,41842,2026-07,export_value
알바니아,수입금액,천불,2026-07-01,918,2026-07,import_value
알바니아,무역수지,천불,2026-07-01,40924,2026-07,trade_balance
알제리,수출금액,천불,2024-01-01,21279,2024-01,export_value
알제리,수입금액,천불,2024-01-01,365381,2024-01,import_value
알제리,무역수지,천불,2024-01-01,-344101,2024-01,trade_balance
알제리,수출금액,천불,2024-02-01,20224,2024-02,export_value
알제리,수입금액,천불,2024-02-01,277730,2024-02,import_value
알제리,무역수지,천불,2024-02-01,-257507,2024-02,trade_balance
알제리,수출금액,천불,2024-03-01,41740,2024-03,export_value
알제리,수입금액,천불,2024-03-01,383483,2024-03,import_value
알제리,무역수지,천불,2024-03-01,-341743,2024-03,trade_balance
알제리,수출금액,천불,2024-04-01,30760,2024-04,export_value
알제리,수입금액,천불,2024-04-01,227551,2024-04,import_value
알제리,무역수지,천불,2024-04-01,-196790,2024-04,trade_balance
알제리,수출금액,천불,2024-05-01,16563,2024-05,export_value
알제리,수입금액,천불,2024-05-01,338967,2024-05,import_value
알제리,무역수지,천불,2024-05-01,-322404,2024-05,trade_balance
알제리,수출금액,천불,2024-06-01,29418,2024-06,export_value
알제리,수입금액,천불,2024-06-01,251735,2024-06,import_value
알제리,무역수지,천불,2024-06-01,-222317,2024-06,trade_balance
알제리,수출금액,천불,2024-07-01,17839,2024-07,export_value
알제리,수입금액,천불,2024-07-01,205358,2024-07,import_value
알제리,무역수지,천불,2024-07-01,-187519,2024-07,trade_balance
알제리,수출금액,천불,2024-08-01,17046,2024-08,export_value
알제리,수입금액,천불,2024-08-01,364059,2024-08,import_value
알제리,무역수지,천불,2024-08-01,-347013,2024-08,trade_balance
알제리,수출금액,천불,2024-09-01,22866,2024-09,export_value
알제리,수입금액,천불,2024-09-01,237065,2024-09,import_value
알제리,무역수지,천불,2024-09-01,-214198,2024-09,trade_balance
알제리,수출금액,천불,2024-10-01,18840,2024-10,export_value
알제리,수입금액,천불,2024-10-01,226449,2024-10,import_value
알제리,무역수지,천불,2024-10-01,-207609,2024-10,trade_balance
알제리,수출금액,천불,2024-11-01,24566,2024-11,export_value
알제리,수입금액,천불,2024-11-01,467572,2024-11,import_value
알제리,무역수지,천불,2024-11-01,-443006,2024-11,trade_balance
알제리,수출금액,천불,2024-12-01,30331,2024-12,export_value
알제리,수입금액,천불,2024-12-01,287916,2024-12,import_value
알제리,무역수지,천불,2024-12-01,-257585,2024-12,trade_balance
알제리,수출금액,천불,2025-01-01,20216,2025-01,export_value
알제리,수입금액,천불,2025-01-01,455392,2025-01,import_value
알제리,무역수지,천불,2025-01-01,-435177,2025-01,trade_balance
알제리,수출금액,천불,2025-02-01,33669,2025-02,export_value
알제리,수입금액,천불,2025-02-01,295860,2025-02,import_value
알제리,무역수지,천불,2025-02-01,-262191,2025-02,trade_balance
알제리,수출금액,천불,2025-03-01,29263,2025-03,export_value
알제리,수입금액,천불,2025-03-01,285843,2025-03,import_value
알제리,무역수지,천불,2025-03-01,-256580,2025-03,trade_balance
알제리,수출금액,천불,2025-04-01,54755,2025-04,export_value
알제리,수입금액,천불,2025-04-01,229343,2025-04,import_value
알제리,무역수지,천불,2025-04-01,-174588,2025-04,trade_balance
알제리,수출금액,천불,2025-05-01,23792,2025-05,export_value
알제리,수입금액,천불,2025-05-01,452098,2025-05,import_value
알제리,무역수지,천불,2025-05-01,-428307,2025-05,trade_balance
알제리,수출금액,천불,2025-06-01,38286,2025-06,export_value
알제리,수입금액,천불,2025-06-01,117468,2025-06,import_value
알제리,무역수지,천불,2025-06-01,-79182,2025-06,trade_balance
알제리,수출금액,천불,2025-07-01,37282,2025-07,export_value
알제리,수입금액,천불,2025-07-01,441214,2025-07,import_value
알제리,무역수지,천불,2025-07-01,-403932,2025-07,trade_balance
알제리,수출금액,천불,2025-08-01,20043,2025-08,export_value
알제리,수입금액,천불,2025-08-01,184598,2025-08,import_value
알제리,무역수지,천불,2025-08-01,-164555,2025-08,trade_balance
알제리,수출금액,천불,2025-09-01,36015,2025-09,export_value
알제리,수입금액,천불,2025-09-01,380844,2025-09,import_value
알제리,무역수지,천불,2025-09-01,-344829,2025-09,trade_balance
알제리,수출금액,천불,2025-10-01,22887,2025-10,export_value
알제리,수입금액,천불,2025-10-01,212930,2025-10,import_value
알제리,무역수지,천불,2025-10-01,-190043,2025-10,trade_balance
알제리,수출금액,천불,2025-11-01,37422,2025-11,export_value
알제리,수입금액,천불,2025-11-01,388716,2025-11,import_value
알제리,무역수지,천불,2025-11-01,-351294,2025-11,trade_balance
알제리,수출금액,천불,2025-12-01,30040,2025-12,export_value
알제리,수입금액,천불,2025-12-01,238394,2025-12,import_value
알제리,무역수지,천불,2025-12-01,-208354,2025-12,trade_balance
알제리,수출금액,천불,2026-01-01,36659,2026-01,export_value
알제리,수입금액,천불,2026-01-01,250363,2026-01,import_value
알제리,무역수지,천불,2026-01-01,-213704,2026-01,trade_balance
알제리,수출금액,천불,2026-02-01,29298,2026-02,export_value
알제리,수입금액,천불,2026-02-01,403490,2026-02,import_value
알제리,무역수지,천불,2026-02-01,-374192,2026-02,trade_balance
알제리,수출금액,천불,2026-03-01,33091,2026-03,export_value
알제리,수입금액,천불,2026-03-01,204012,2026-03,import_value
알제리,무역수지,천불,2026-03-01,-170922,2026-03,trade_balance
알제리,수출금액,천불,2026-04-01,42503,2026-04,export_value
알제리,수입금액,천불,2026-04-01,324075,2026-04,import_value
알제리,무역수지,천불,2026-04-01,-281572,2026-04,trade_balance
알제리,수출금액,천불,2026-05-01,35376,2026-05,export_value
알제리,수입금액,천불,2026-05-01,936942,2026-05,import_value
알제리,무역수지,천불,2026-05-01,-901566,2026-05,trade_balance
알제리,수출금액,천불,2026-06-01,40320,2026-06,export_value
알제리,수입금액,천불,2026-06-01,475540,2026-06,import_value
알제리,무역수지,천불,2026-06-01,-435220,2026-06,trade_balance
알제리,수출금액,천불,2026-07-01,52237,2026-07,export_value
알제리,수입금액,천불,2026-07-01,247578,2026-07,import_value
알제리,무역수지,천불,2026-07-01,-195341,2026-07,trade_balance
앙골라,수출금액,천불,2024-01-01,158336,2024-01,export_value
앙골라,수입금액,천불,2024-01-01,4,2024-01,import_value
앙골라,무역수지,천불,2024-01-01,158332,2024-01,trade_balance
앙골라,수출금액,천불,2024-02-01,5896,2024-02,export_value
앙골라,수입금액,천불,2024-02-01,0,2024-02,import_value
앙골라,무역수지,천불,2024-02-01,5896,2024-02,trade_balance
앙골라,수출금액,천불,2024-03-01,12505,2024-03,export_value
앙골라,수입금액,천불,2024-03-01,0,2024-03,import_value
앙골라,무역수지,천불,2024-03-01,12505,2024-03,trade_balance
앙골라,수출금액,천불,2024-04-01,78294,2024-04,export_value
앙골라,수입금액,천불,2024-04-01,0,2024-04,import_value
앙골라,무역수지,천불,2024-04-01,78294,2024-04,trade_balance
앙골라,수출금액,천불,2024-05-01,104882,2024-05,export_value
앙골라,수입금액,천불,2024-05-01,11,2024-05,import_value
앙골라,무역수지,천불,2024-05-01,104871,2024-05,trade_balance
앙골라,수출금액,천불,2024-06-01,99970,2024-06,export_value
앙골라,수입금액,천불,2024-06-01,38,2024-06,import_value
앙골라,무역수지,천불,2024-06-01,99932,2024-06,trade_balance
앙골라,수출금액,천불,2024-07-01,87840,2024-07,export_value
앙골라,수입금액,천불,2024-07-01,3,2024-07,import_value
앙골라,무역수지,천불,2024-07-01,87837,2024-07,trade_balance
앙골라,수출금액,천불,2024-08-01,8186,2024-08,export_value
앙골라,수입금액,천불,2024-08-01,1,2024-08,import_value
앙골라,무역수지,천불,2024-08-01,8185,2024-08,trade_balance
앙골라,수출금액,천불,2024-09-01,76150,2024-09,export_value
앙골라,수입금액,천불,2024-09-01,5,2024-09,import_value
앙골라,무역수지,천불,2024-09-01,76145,2024-09,trade_balance
앙골라,수출금액,천불,2024-10-01,67107,2024-10,export_value
앙골라,수입금액,천불,2024-10-01,0,2024-10,import_value
앙골라,무역수지,천불,2024-10-01,67107,2024-10,trade_balance
앙골라,수출금액,천불,2024-11-01,5762,2024-11,export_value
앙골라,수입금액,천불,2024-11-01,2,2024-11,import_value
앙골라,무역수지,천불,2024-11-01,5760,2024-11,trade_balance
앙골라,수출금액,천불,2024-12-01,4629,2024-12,export_value
앙골라,수입금액,천불,2024-12-01,0,2024-12,import_value
앙골라,무역수지,천불,2024-12-01,4629,2024-12,trade_balance
앙골라,수출금액,천불,2025-01-01,78320,2025-01,export_value
앙골라,수입금액,천불,2025-01-01,31,2025-01,import_value
앙골라,무역수지,천불,2025-01-01,78289,2025-01,trade_balance
앙골라,수출금액,천불,2025-02-01,3354,2025-02,export_value
앙골라,수입금액,천불,2025-02-01,0,2025-02,import_value
앙골라,무역수지,천불,2025-02-01,3354,2025-02,trade_balance
앙골라,수출금액,천불,2025-03-01,67259,2025-03,export_value
앙골라,수입금액,천불,2025-03-01,14,2025-03,import_value
앙골라,무역수지,천불,2025-03-01,67245,2025-03,trade_balance
앙골라,수출금액,천불,2025-04-01,69071,2025-04,export_value
앙골라,수입금액,천불,2025-04-01,0,2025-04,import_value
앙골라,무역수지,천불,2025-04-01,69071,2025-04,trade_balance
앙골라,수출금액,천불,2025-05-01,62442,2025-05,export_value
앙골라,수입금액,천불,2025-05-01,0,2025-05,import_value
앙골라,무역수지,천불,2025-05-01,62442,2025-05,trade_balance
앙골라,수출금액,천불,2025-06-01,69568,2025-06,export_value
앙골라,수입금액,천불,2025-06-01,2,2025-06,import_value
앙골라,무역수지,천불,2025-06-01,69565,2025-06,trade_balance
앙골라,수출금액,천불,2025-07-01,70659,2025-07,export_value
앙골라,수입금액,천불,2025-07-01,82,2025-07,import_value
앙골라,무역수지,천불,2025-07-01,70577,2025-07,trade_balance
앙골라,수출금액,천불,2025-08-01,78036,2025-08,export_value
앙골라,수입금액,천불,2025-08-01,0,2025-08,import_value
앙골라,무역수지,천불,2025-08-01,78036,2025-08,trade_balance
앙골라,수출금액,천불,2025-09-01,68150,2025-09,export_value
앙골라,수입금액,천불,2025-09-01,3,2025-09,import_value
앙골라,무역수지,천불,2025-09-01,68148,2025-09,trade_balance
앙골라,수출금액,천불,2025-10-01,29425,2025-10,export_value
앙골라,수입금액,천불,2025-10-01,0,2025-10,import_value
앙골라,무역수지,천불,2025-10-01,29425,2025-10,trade_balance
앙골라,수출금액,천불,2025-11-01,2627,2025-11,export_value
앙골라,수입금액,천불,2025-11-01,0,2025-11,import_value
앙골라,무역수지,천불,2025-11-01,2627,2025-11,trade_balance
앙골라,수출금액,천불,2025-12-01,4723,2025-12,export_value
앙골라,수입금액,천불,2025-12-01,0,2025-12,import_value
앙골라,무역수지,천불,2025-12-01,4723,2025-12,trade_balance
앙골라,수출금액,천불,2026-01-01,64617,2026-01,export_value
앙골라,수입금액,천불,2026-01-01,0,2026-01,import_value
앙골라,무역수지,천불,2026-01-01,64617,2026-01,trade_balance
앙골라,수출금액,천불,2026-02-01,68723,2026-02,export_value
앙골라,수입금액,천불,2026-02-01,0,2026-02,import_value
앙골라,무역수지,천불,2026-02-01,68723,2026-02,trade_balance
앙골라,수출금액,천불,2026-03-01,4150,2026-03,export_value
앙골라,수입금액,천불,2026-03-01,0,2026-03,import_value
앙골라,무역수지,천불,2026-03-01,4150,2026-03,trade_balance
앙골라,수출금액,천불,2026-04-01,11121,2026-04,export_value
앙골라,수입금액,천불,2026-04-01,8,2026-04,import_value
앙골라,무역수지,천불,2026-04-01,11113,2026-04,trade_balance
앙골라,수출금액,천불,2026-05-01,10720,2026-05,export_value
앙골라,수입금액,천불,2026-05-01,49964,2026-05,import_value
앙골라,무역수지,천불,2026-05-01,-39244,2026-05,trade_balance
앙골라,수출금액,천불,2026-06-01,3584,2026-06,export_value
앙골라,수입금액,천불,2026-06-01,68,2026-06,import_value
앙골라,무역수지,천불,2026-06-01,3515,2026-06,trade_balance
앙골라,수출금액,천불,2026-07-01,109589,2026-07,export_value
앙골라,수입금액,천불,2026-07-01,1,2026-07,import_value
앙골라,무역수지,천불,2026-07-01,109589,2026-07,trade_balance
앙귈라,수출금액,천불,2024-01-01,0,2024-01,export_value
앙귈라,수입금액,천불,2024-01-01,0,2024-01,import_value
앙귈라,무역수지,천불,2024-01-01,0,2024-01,trade_balance
앙귈라,수출금액,천불,2024-02-01,0,2024-02,export_value
앙귈라,수입금액,천불,2024-02-01,4,2024-02,import_value
앙귈라,무역수지,천불,2024-02-01,-4,2024-02,trade_balance
앙귈라,수출금액,천불,2024-03-01,1,2024-03,export_value
앙귈라,수입금액,천불,2024-03-01,0,2024-03,import_value
앙귈라,무역수지,천불,2024-03-01,0,2024-03,trade_balance
앙귈라,수출금액,천불,2024-04-01,4,2024-04,export_value
앙귈라,수입금액,천불,2024-04-01,0,2024-04,import_value
앙귈라,무역수지,천불,2024-04-01,4,2024-04,trade_balance
앙귈라,수출금액,천불,2024-05-01,1,2024-05,export_value
앙귈라,수입금액,천불,2024-05-01,0,2024-05,import_value
앙귈라,무역수지,천불,2024-05-01,1,2024-05,trade_balance
앙귈라,수출금액,천불,2024-06-01,3,2024-06,export_value
앙귈라,수입금액,천불,2024-06-01,0,2024-06,import_value
앙귈라,무역수지,천불,2024-06-01,3,2024-06,trade_balance
앙귈라,수출금액,천불,2024-07-01,7,2024-07,export_value
앙귈라,수입금액,천불,2024-07-01,0,2024-07,import_value
앙귈라,무역수지,천불,2024-07-01,7,2024-07,trade_balance
앙귈라,수출금액,천불,2024-08-01,4,2024-08,export_value
앙귈라,수입금액,천불,2024-08-01,3,2024-08,import_value
앙귈라,무역수지,천불,2024-08-01,1,2024-08,trade_balance
앙귈라,수출금액,천불,2024-09-01,12,2024-09,export_value
앙귈라,수입금액,천불,2024-09-01,0,2024-09,import_value
앙귈라,무역수지,천불,2024-09-01,12,2024-09,trade_balance
앙귈라,수출금액,천불,2024-10-01,0,2024-10,export_value
앙귈라,수입금액,천불,2024-10-01,0,2024-10,import_value
앙귈라,무역수지,천불,2024-10-01,0,2024-10,trade_balance
앙귈라,수출금액,천불,2024-11-01,0,2024-11,export_value
앙귈라,수입금액,천불,2024-11-01,0,2024-11,import_value
앙귈라,무역수지,천불,2024-11-01,0,2024-11,trade_balance
앙귈라,수출금액,천불,2024-12-01,0,2024-12,export_value
앙귈라,수입금액,천불,2024-12-01,0,2024-12,import_value
앙귈라,무역수지,천불,2024-12-01,0,2024-12,trade_balance
앙귈라,수출금액,천불,2025-01-01,1,2025-01,export_value
앙귈라,수입금액,천불,2025-01-01,0,2025-01,import_value
앙귈라,무역수지,천불,2025-01-01,1,2025-01,trade_balance
앙귈라,수출금액,천불,2025-02-01,7,2025-02,export_value
앙귈라,수입금액,천불,2025-02-01,0,2025-02,import_value
앙귈라,무역수지,천불,2025-02-01,7,2025-02,trade_balance
앙귈라,수출금액,천불,2025-03-01,25,2025-03,export_value
앙귈라,수입금액,천불,2025-03-01,0,2025-03,import_value
앙귈라,무역수지,천불,2025-03-01,25,2025-03,trade_balance
앙귈라,수출금액,천불,2025-04-01,235,2025-04,export_value
앙귈라,수입금액,천불,2025-04-01,0,2025-04,import_value
앙귈라,무역수지,천불,2025-04-01,235,2025-04,trade_balance
앙귈라,수출금액,천불,2025-05-01,2,2025-05,export_value
앙귈라,수입금액,천불,2025-05-01,0,2025-05,import_value
앙귈라,무역수지,천불,2025-05-01,2,2025-05,trade_balance
앙귈라,수출금액,천불,2025-06-01,0,2025-06,export_value
앙귈라,수입금액,천불,2025-06-01,0,2025-06,import_value
앙귈라,무역수지,천불,2025-06-01,0,2025-06,trade_balance
앙귈라,수출금액,천불,2025-07-01,0,2025-07,export_value
앙귈라,수입금액,천불,2025-07-01,0,2025-07,import_value
앙귈라,무역수지,천불,2025-07-01,0,2025-07,trade_balance
앙귈라,수출금액,천불,2025-08-01,0,2025-08,export_value
앙귈라,수입금액,천불,2025-08-01,0,2025-08,import_value
앙귈라,무역수지,천불,2025-08-01,0,2025-08,trade_balance
앙귈라,수출금액,천불,2025-09-01,3,2025-09,export_value
앙귈라,수입금액,천불,2025-09-01,0,2025-09,import_value
앙귈라,무역수지,천불,2025-09-01,3,2025-09,trade_balance
앙귈라,수출금액,천불,2025-10-01,938,2025-10,export_value
앙귈라,수입금액,천불,2025-10-01,0,2025-10,import_value
앙귈라,무역수지,천불,2025-10-01,938,2025-10,trade_balance
앙귈라,수출금액,천불,2025-11-01,0,2025-11,export_value
앙귈라,수입금액,천불,2025-11-01,0,2025-11,import_value
앙귈라,무역수지,천불,2025-11-01,0,2025-11,trade_balance
앙귈라,수출금액,천불,2025-12-01,7,2025-12,export_value
앙귈라,수입금액,천불,2025-12-01,0,2025-12,import_value
앙귈라,무역수지,천불,2025-12-01,7,2025-12,trade_balance
앙귈라,수출금액,천불,2026-01-01,37,2026-01,export_value
앙귈라,수입금액,천불,2026-01-01,0,2026-01,import_value
앙귈라,무역수지,천불,2026-01-01,37,2026-01,trade_balance
앙귈라,수출금액,천불,2026-02-01,1,2026-02,export_value
앙귈라,수입금액,천불,2026-02-01,0,2026-02,import_value
앙귈라,무역수지,천불,2026-02-01,0,2026-02,trade_balance
앙귈라,수출금액,천불,2026-03-01,47,2026-03,export_value
앙귈라,수입금액,천불,2026-03-01,1,2026-03,import_value
앙귈라,무역수지,천불,2026-03-01,47,2026-03,trade_balance
앙귈라,수출금액,천불,2026-04-01,3,2026-04,export_value
앙귈라,수입금액,천불,2026-04-01,0,2026-04,import_value
앙귈라,무역수지,천불,2026-04-01,3,2026-04,trade_balance
앙귈라,수출금액,천불,2026-05-01,5,2026-05,export_value
앙귈라,수입금액,천불,2026-05-01,0,2026-05,import_value
앙귈라,무역수지,천불,2026-05-01,5,2026-05,trade_balance
앙귈라,수출금액,천불,2026-06-01,9,2026-06,export_value
앙귈라,수입금액,천불,2026-06-01,0,2026-06,import_value
앙귈라,무역수지,천불,2026-06-01,9,2026-06,trade_balance
앙귈라,수출금액,천불,2026-07-01,6,2026-07,export_value
앙귈라,수입금액,천불,2026-07-01,0,2026-07,import_value
앙귈라,무역수지,천불,2026-07-01,6,2026-07,trade_balance
에리트리아,수출금액,천불,2024-01-01,10,2024-01,export_value
에리트리아,수입금액,천불,2024-01-01,0,2024-01,import_value
에리트리아,무역수지,천불,2024-01-01,10,2024-01,trade_balance
에리트리아,수출금액,천불,2024-02-01,0,2024-02,export_value
에리트리아,수입금액,천불,2024-02-01,0,2024-02,import_value
에리트리아,무역수지,천불,2024-02-01,0,2024-02,trade_balance
에리트리아,수출금액,천불,2024-03-01,28,2024-03,export_value
에리트리아,수입금액,천불,2024-03-01,53,2024-03,import_value
에리트리아,무역수지,천불,2024-03-01,-25,2024-03,trade_balance
에리트리아,수출금액,천불,2024-04-01,0,2024-04,export_value
에리트리아,수입금액,천불,2024-04-01,9751,2024-04,import_value
에리트리아,무역수지,천불,2024-04-01,-9751,2024-04,trade_balance
에리트리아,수출금액,천불,2024-05-01,57,2024-05,export_value
에리트리아,수입금액,천불,2024-05-01,0,2024-05,import_value
에리트리아,무역수지,천불,2024-05-01,57,2024-05,trade_balance
에리트리아,수출금액,천불,2024-06-01,707,2024-06,export_value
에리트리아,수입금액,천불,2024-06-01,0,2024-06,import_value
에리트리아,무역수지,천불,2024-06-01,707,2024-06,trade_balance
에리트리아,수출금액,천불,2024-07-01,157,2024-07,export_value
에리트리아,수입금액,천불,2024-07-01,1,2024-07,import_value
에리트리아,무역수지,천불,2024-07-01,156,2024-07,trade_balance
에리트리아,수출금액,천불,2024-08-01,260,2024-08,export_value
에리트리아,수입금액,천불,2024-08-01,11807,2024-08,import_value
에리트리아,무역수지,천불,2024-08-01,-11547,2024-08,trade_balance
에리트리아,수출금액,천불,2024-09-01,175,2024-09,export_value
에리트리아,수입금액,천불,2024-09-01,28097,2024-09,import_value
에리트리아,무역수지,천불,2024-09-01,-27923,2024-09,trade_balance
에리트리아,수출금액,천불,2024-10-01,124,2024-10,export_value
에리트리아,수입금액,천불,2024-10-01,21297,2024-10,import_value
에리트리아,무역수지,천불,2024-10-01,-21173,2024-10,trade_balance
에리트리아,수출금액,천불,2024-11-01,0,2024-11,export_value
에리트리아,수입금액,천불,2024-11-01,13871,2024-11,import_value
에리트리아,무역수지,천불,2024-11-01,-13871,2024-11,trade_balance
에리트리아,수출금액,천불,2024-12-01,503,2024-12,export_value
에리트리아,수입금액,천불,2024-12-01,12961,2024-12,import_value
에리트리아,무역수지,천불,2024-12-01,-12457,2024-12,trade_balance
에리트리아,수출금액,천불,2025-01-01,1,2025-01,export_value
에리트리아,수입금액,천불,2025-01-01,0,2025-01,import_value
에리트리아,무역수지,천불,2025-01-01,1,2025-01,trade_balance
에리트리아,수출금액,천불,2025-02-01,0,2025-02,export_value
에리트리아,수입금액,천불,2025-02-01,0,2025-02,import_value
에리트리아,무역수지,천불,2025-02-01,0,2025-02,trade_balance
에리트리아,수출금액,천불,2025-03-01,0,2025-03,export_value
에리트리아,수입금액,천불,2025-03-01,0,2025-03,import_value
에리트리아,무역수지,천불,2025-03-01,0,2025-03,trade_balance
에리트리아,수출금액,천불,2025-04-01,30,2025-04,export_value
에리트리아,수입금액,천불,2025-04-01,1,2025-04,import_value
에리트리아,무역수지,천불,2025-04-01,30,2025-04,trade_balance
에리트리아,수출금액,천불,2025-05-01,64,2025-05,export_value
에리트리아,수입금액,천불,2025-05-01,0,2025-05,import_value
에리트리아,무역수지,천불,2025-05-01,64,2025-05,trade_balance
에리트리아,수출금액,천불,2025-06-01,6070,2025-06,export_value
에리트리아,수입금액,천불,2025-06-01,0,2025-06,import_value
에리트리아,무역수지,천불,2025-06-01,6070,2025-06,trade_balance
에리트리아,수출금액,천불,2025-07-01,35,2025-07,export_value
에리트리아,수입금액,천불,2025-07-01,9959,2025-07,import_value
에리트리아,무역수지,천불,2025-07-01,-9924,2025-07,trade_balance
에리트리아,수출금액,천불,2025-08-01,0,2025-08,export_value
에리트리아,수입금액,천불,2025-08-01,4,2025-08,import_value
에리트리아,무역수지,천불,2025-08-01,-4,2025-08,trade_balance
에리트리아,수출금액,천불,2025-09-01,285,2025-09,export_value
에리트리아,수입금액,천불,2025-09-01,0,2025-09,import_value
에리트리아,무역수지,천불,2025-09-01,285,2025-09,trade_balance
에리트리아,수출금액,천불,2025-10-01,2,2025-10,export_value
에리트리아,수입금액,천불,2025-10-01,0,2025-10,import_value
에리트리아,무역수지,천불,2025-10-01,2,2025-10,trade_balance
에리트리아,수출금액,천불,2025-11-01,757,2025-11,export_value
에리트리아,수입금액,천불,2025-11-01,1,2025-11,import_value
에리트리아,무역수지,천불,2025-11-01,757,2025-11,trade_balance
에리트리아,수출금액,천불,2025-12-01,1629,2025-12,export_value
에리트리아,수입금액,천불,2025-12-01,0,2025-12,import_value
에리트리아,무역수지,천불,2025-12-01,1629,2025-12,trade_balance
에리트리아,수출금액,천불,2026-01-01,0,2026-01,export_value
에리트리아,수입금액,천불,2026-01-01,0,2026-01,import_value
에리트리아,무역수지,천불,2026-01-01,0,2026-01,trade_balance
에리트리아,수출금액,천불,2026-02-01,25,2026-02,export_value
에리트리아,수입금액,천불,2026-02-01,0,2026-02,import_value
에리트리아,무역수지,천불,2026-02-01,25,2026-02,trade_balance
에리트리아,수출금액,천불,2026-03-01,0,2026-03,export_value
에리트리아,수입금액,천불,2026-03-01,0,2026-03,import_value
에리트리아,무역수지,천불,2026-03-01,0,2026-03,trade_balance
에리트리아,수출금액,천불,2026-04-01,6051,2026-04,export_value
에리트리아,수입금액,천불,2026-04-01,0,2026-04,import_value
에리트리아,무역수지,천불,2026-04-01,6051,2026-04,trade_balance
에리트리아,수출금액,천불,2026-05-01,462,2026-05,export_value
에리트리아,수입금액,천불,2026-05-01,0,2026-05,import_value
에리트리아,무역수지,천불,2026-05-01,462,2026-05,trade_balance
에리트리아,수출금액,천불,2026-06-01,16,2026-06,export_value
에리트리아,수입금액,천불,2026-06-01,0,2026-06,import_value
에리트리아,무역수지,천불,2026-06-01,16,2026-06,trade_balance
에리트리아,수출금액,천불,2026-07-01,0,2026-07,export_value
에리트리아,수입금액,천불,2026-07-01,0,2026-07,import_value
에리트리아,무역수지,천불,2026-07-01,0,2026-07,trade_balance
에스토니아,수출금액,천불,2024-01-01,3835,2024-01,export_value
에스토니아,수입금액,천불,2024-01-01,6036,2024-01,import_value
